"Date","Price","Open","High","Low","Vol.","Change %"
"05/16/2018","16.371","16.285","16.435","16.190","63.08K","0.63%"
"05/15/2018","16.269","16.540","16.565","16.205","94.15K","-2.26%"
"05/14/2018","16.645","16.700","16.760","16.515","54.34K","-0.64%"
"05/11/2018","16.752","16.760","16.865","16.670","58.62K","-0.04%"
"05/10/2018","16.759","16.520","16.790","16.500","86.18K","1.33%"
"05/09/2018","16.539","16.510","16.655","16.375","73.20K","0.41%"
"05/08/2018","16.472","16.505","16.550","16.335","76.50K","-0.14%"
"05/07/2018","16.495","16.550","16.600","16.430","42.53K","-0.15%"
"05/04/2018","16.519","16.455","16.560","16.390","47.81K","0.44%"
"05/03/2018","16.447","16.405","16.620","16.385","68.26K","0.44%"
"05/02/2018","16.375","16.190","16.565","16.175","100.22K","1.54%"
"05/01/2018","16.127","16.345","16.370","16.070","83.17K","-1.67%"
"04/30/2018","16.401","16.555","16.580","16.225","72.62K","-0.58%"
"04/27/2018","16.497","16.565","16.610","16.480","65.08K","-0.22%"
"04/26/2018","16.533","16.575","16.620","16.425","0.59K","-0.04%"
"04/25/2018","16.539","16.720","16.745","16.520","0.44K","-1.22%"
"04/24/2018","16.744","16.655","16.755","16.580","0.33K","0.72%"
"04/23/2018","16.624","17.135","17.135","16.640","0.60K","-3.30%"
"04/20/2018","17.192","17.275","17.275","17.080","0.22K","-0.45%"
"04/19/2018","17.269","17.235","17.385","17.130","0.29K","-0.10%"
"04/18/2018","17.286","16.810","17.300","16.810","0.46K","2.79%"
"04/17/2018","16.817","16.705","16.825","16.630","0.07K","0.65%"
"04/16/2018","16.708","16.660","16.800","16.640","0.05K","0.05%"
"04/13/2018","16.699","16.550","16.720","16.540","0.13K","1.14%"
"04/12/2018","16.511","16.720","16.720","16.480","0.04K","-1.76%"
"04/11/2018","16.806","16.625","16.915","16.610","0.14K","1.06%"
"04/10/2018","16.630","16.500","16.640","16.500","0.03K","0.38%"
"04/09/2018","16.567","16.435","16.525","16.360","0.03K","1.02%"
"04/06/2018","16.399","16.450","16.505","16.310","0.02K","0.05%"
"04/05/2018","16.390","16.340","16.375","16.270","0.03K","0.65%"
"04/04/2018","16.284","16.450","16.490","16.260","0.05K","-0.92%"
"04/03/2018","16.436","16.575","16.575","16.450","0.00K","-1.68%"
"04/02/2018","16.716","16.700","16.700","16.660","0.01K","2.48%"
"03/29/2018","16.312","16.340","16.340","16.340","0.00K","0.09%"
"03/28/2018","16.297","16.615","16.640","16.315","5.07K","-1.48%"
"03/27/2018","16.541","16.690","16.810","16.465","98.53K","-0.86%"
"03/26/2018","16.684","16.560","16.795","16.525","81.05K","0.62%"
"03/23/2018","16.582","16.375","16.675","16.375","98.38K","1.19%"
"03/22/2018","16.387","16.565","16.610","16.330","81.21K","-0.19%"
"03/21/2018","16.419","16.165","16.665","16.155","111.65K","1.45%"
"03/20/2018","16.185","16.310","16.340","16.100","69.86K","-0.86%"
"03/19/2018","16.325","16.305","16.345","16.200","65.29K","0.33%"
"03/16/2018","16.272","16.385","16.495","16.205","73.37K","-0.91%"
"03/15/2018","16.422","16.530","16.580","16.370","71.44K","-0.70%"
"03/14/2018","16.537","16.595","16.670","16.515","59.93K","-0.54%"
"03/13/2018","16.627","16.535","16.690","16.465","70.99K","0.55%"
"03/12/2018","16.536","16.605","16.635","16.430","50.51K","-0.43%"
"03/09/2018","16.608","16.510","16.710","16.330","91.56K","0.65%"
"03/08/2018","16.500","16.505","16.575","16.430","67.64K","0.04%"
"03/07/2018","16.494","16.810","16.890","16.435","93.85K","-1.73%"
"03/06/2018","16.784","16.420","16.895","16.410","99.50K","2.27%"
"03/05/2018","16.412","16.530","16.620","16.370","55.30K","-0.33%"
"03/02/2018","16.466","16.495","16.595","16.400","73.63K","1.17%"
"03/01/2018","16.276","16.430","16.565","16.160","100.44K","-0.80%"
"02/28/2018","16.407","16.440","16.520","16.360","58.94K","-0.16%"
"02/27/2018","16.434","16.665","16.720","16.340","102.32K","-0.93%"
"02/26/2018","16.588","16.510","16.745","16.480","0.26K","0.47%"
"02/23/2018","16.511","16.570","16.610","16.510","0.13K","-0.62%"
"02/22/2018","16.614","16.470","16.660","16.400","0.39K","-0.20%"
"02/21/2018","16.647","16.450","16.750","16.400","0.21K","1.03%"
"02/20/2018","16.478","16.675","16.685","16.435","0.19K","0.24%"
"02/19/2018","16.438","16.600","16.690","16.385","113.72K","-1.90%"
"02/16/2018","16.757","16.890","16.890","16.625","0.11K","-0.50%"
"02/15/2018","16.842","16.920","16.965","16.665","0.11K","-0.48%"
"02/14/2018","16.923","16.570","16.910","16.430","0.15K","2.11%"
"02/13/2018","16.573","16.565","16.680","16.530","0.04K","-0.25%"
"02/12/2018","16.615","16.355","16.605","16.355","0.10K","2.70%"
"02/09/2018","16.178","16.420","16.445","16.200","0.07K","-1.29%"
"02/08/2018","16.389","16.325","16.450","16.290","0.11K","0.63%"
"02/07/2018","16.286","16.680","16.680","16.315","0.08K","-2.06%"
"02/06/2018","16.628","16.765","16.965","16.630","0.05K","-0.54%"
"02/05/2018","16.718","16.605","16.905","16.605","0.11K","-0.22%"
"02/02/2018","16.755","17.225","17.250","16.730","0.02K","-2.58%"
"02/01/2018","17.199","17.365","17.365","17.170","0.00K","-0.49%"
"01/31/2018","17.284","17.200","17.460","17.155","9.19K","1.07%"
"01/30/2018","17.101","17.235","17.395","17.135","5.32K","-0.15%"
"01/29/2018","17.127","17.420","17.470","17.085","86.26K","-1.80%"
"01/26/2018","17.441","17.290","17.530","17.235","81.60K","-0.99%"
"01/25/2018","17.615","17.555","17.705","17.125","132.61K","0.72%"
"01/24/2018","17.489","17.040","17.625","16.985","122.20K","3.41%"
"01/23/2018","16.913","16.990","17.090","16.735","89.80K","-0.45%"
"01/22/2018","16.989","17.045","17.105","16.945","55.13K","-0.28%"
"01/19/2018","17.036","16.960","17.130","16.960","59.28K","0.48%"
"01/18/2018","16.954","16.990","17.140","16.915","91.13K","-1.23%"
"01/17/2018","17.166","17.210","17.310","16.980","101.59K","-0.13%"
"01/16/2018","17.189","17.235","17.450","16.800","178.83K","0.00%"
"01/15/2018","17.189","17.235","17.450","16.800","178.83K","0.28%"
"01/12/2018","17.141","17.000","17.300","16.995","117.34K","1.03%"
"01/11/2018","16.966","17.000","17.065","16.880","111.34K","-0.41%"
"01/10/2018","17.035","16.985","17.220","16.930","112.06K","0.15%"
"01/09/2018","17.010","17.160","17.170","16.945","93.76K","-0.78%"
"01/08/2018","17.144","17.270","17.300","17.065","85.87K","-0.82%"
"01/05/2018","17.285","17.265","17.325","17.130","85.39K","0.09%"
"01/04/2018","17.269","17.155","17.320","17.025","96.73K","0.01%"
"01/03/2018","17.267","17.225","17.285","17.065","91.81K","0.35%"
"01/02/2018","17.206","17.035","17.250","16.985","78.64K","0.36%"
"12/29/2017","17.145","16.905","17.175","16.865","74.52K","1.31%"
"12/28/2017","16.923","16.745","16.930","16.710","63.44K","1.21%"
"12/27/2017","16.720","16.620","16.740","16.620","0.22K","0.89%"
"12/26/2017","16.573","16.360","16.620","16.360","0.16K","1.01%"
"12/22/2017","16.407","16.285","16.415","16.285","0.06K","1.25%"
"12/21/2017","16.205","16.210","16.210","16.150","0.02K","-0.19%"
"12/20/2017","16.236","16.170","16.230","16.170","0.02K","0.73%"
"12/19/2017","16.118","16.150","16.180","16.145","0.02K","-0.31%"
"12/18/2017","16.168","16.130","16.170","16.130","0.01K","0.87%"
"12/15/2017","16.029","15.905","16.090","15.905","0.04K","0.79%"
"12/14/2017","15.903","16.035","16.055","15.820","0.02K","0.44%"
"12/13/2017","15.834","15.715","16.080","15.715","0.01K","1.31%"
"12/12/2017","15.630","15.635","15.715","15.635","0.01K","-0.75%"
"12/11/2017","15.748","15.820","15.840","15.690","0.06K","-0.25%"
"12/08/2017","15.788","15.745","15.855","15.745","0.02K","0.22%"
"12/07/2017","15.753","15.965","15.965","15.630","0.03K","-1.04%"
"12/06/2017","15.918","16.090","16.095","15.940","0.03K","-0.71%"
"12/05/2017","16.032","16.345","16.345","16.055","0.09K","-1.87%"
"12/04/2017","16.338","16.370","16.455","16.265","0.00K","-0.10%"
"12/01/2017","16.354","16.345","16.455","16.345","0.00K","-0.55%"
"11/30/2017","16.445","16.595","16.595","16.255","0.26K","-0.49%"
"11/29/2017","16.526","16.920","16.965","16.555","112.60K","-1.95%"
"11/28/2017","16.854","17.060","17.110","16.775","1.15K","-1.15%"
"11/27/2017","17.050","17.040","17.180","17.010","0.42K","0.16%"
"11/24/2017","17.022","17.145","17.145","16.995","0.42K","0.18%"
"11/23/2017","16.992","17.120","17.135","16.940","88.82K","-0.89%"
"11/22/2017","17.145","17.000","17.170","16.975","0.68K","0.89%"
"11/21/2017","16.994","16.935","17.060","16.930","0.25K","0.71%"
"11/20/2017","16.874","17.320","17.325","16.875","0.36K","-3.06%"
"11/17/2017","17.406","17.120","17.410","17.055","0.27K","1.77%"
"11/16/2017","17.104","17.025","17.130","16.995","0.09K","0.59%"
"11/15/2017","17.003","17.085","17.220","16.990","0.12K","-0.60%"
"11/14/2017","17.105","16.945","17.105","16.945","0.03K","0.15%"
"11/13/2017","17.079","16.940","17.100","16.895","0.04K","1.04%"
"11/10/2017","16.903","17.035","17.080","16.850","0.07K","-0.61%"
"11/09/2017","17.007","17.090","17.165","16.980","0.29K","-0.96%"
"11/08/2017","17.171","17.010","17.260","17.010","0.13K","1.17%"
"11/07/2017","16.973","17.230","17.230","16.985","0.09K","-1.71%"
"11/06/2017","17.268","16.855","17.295","16.855","0.10K","2.38%"
"11/03/2017","16.866","17.165","17.210","16.825","0.05K","-1.77%"
"11/02/2017","17.170","17.250","17.280","17.105","0.05K","-0.23%"
"11/01/2017","17.209","16.735","17.220","16.705","0.16K","2.89%"
"10/31/2017","16.726","16.865","16.910","16.705","0.03K","-0.91%"
"10/30/2017","16.880","16.900","16.925","16.745","0.04K","0.76%"
"10/27/2017","16.752","16.800","16.870","16.600","104.87K","-0.35%"
"10/26/2017","16.811","16.960","17.045","16.755","90.88K","-0.67%"
"10/25/2017","16.925","16.960","17.050","16.810","92.34K","-0.24%"
"10/24/2017","16.966","17.100","17.170","16.890","86.62K","-0.64%"
"10/23/2017","17.075","17.035","17.130","16.870","90.65K","-0.02%"
"10/20/2017","17.078","17.275","17.315","16.945","98.34K","-1.03%"
"10/19/2017","17.255","17.015","17.315","16.930","107.47K","1.52%"
"10/18/2017","16.997","17.045","17.120","16.920","69.76K","-0.26%"
"10/17/2017","17.041","17.260","17.280","16.985","89.38K","-1.89%"
"10/16/2017","17.369","17.425","17.495","17.135","77.74K","-0.24%"
"10/13/2017","17.411","17.275","17.450","17.200","78.07K","0.84%"
"10/12/2017","17.266","17.190","17.290","17.135","59.84K","0.78%"
"10/11/2017","17.133","17.150","17.265","17.085","65.77K","-0.43%"
"10/10/2017","17.207","16.990","17.280","16.960","89.44K","1.39%"
"10/09/2017","16.971","16.850","17.030","16.765","55.69K","1.08%"
"10/06/2017","16.790","16.610","16.890","16.345","104.60K","0.91%"
"10/05/2017","16.638","16.620","16.770","16.590","53.46K","0.08%"
"10/04/2017","16.624","16.665","16.920","16.555","72.04K","-0.16%"
"10/03/2017","16.650","16.605","16.690","16.570","48.23K","-0.02%"
"10/02/2017","16.654","16.670","16.750","16.565","63.04K","-0.13%"
"09/29/2017","16.676","16.900","16.905","16.640","71.45K","-1.02%"
"09/28/2017","16.847","16.780","16.925","16.705","68.13K","0.32%"
"09/27/2017","16.793","16.840","16.875","16.730","0.18K","-0.33%"
"09/26/2017","16.849","17.205","17.205","16.775","0.14K","-1.54%"
"09/25/2017","17.113","16.965","17.175","16.850","0.13K","0.96%"
"09/22/2017","16.951","17.025","17.065","16.925","0.05K","-0.20%"
"09/21/2017","16.985","17.100","17.100","16.870","0.11K","-1.83%"
"09/20/2017","17.301","17.325","17.330","17.035","0.13K","0.31%"
"09/19/2017","17.247","17.150","17.335","17.150","0.05K","0.72%"
"09/18/2017","17.124","17.600","17.600","17.120","0.05K","-3.07%"
"09/15/2017","17.667","17.870","17.870","17.640","0.03K","-0.69%"
"09/14/2017","17.789","17.845","17.865","17.660","85.70K","-0.44%"
"09/13/2017","17.867","17.970","18.125","17.725","81.84K","-0.13%"
"09/12/2017","17.890","17.885","17.975","17.785","62.46K","-0.07%"
"09/11/2017","17.902","17.920","17.990","17.770","79.83K","-1.22%"
"09/08/2017","18.123","18.205","18.290","17.965","85.95K","0.04%"
"09/07/2017","18.116","17.950","18.225","17.865","89.91K","1.15%"
"09/06/2017","17.910","17.980","18.070","17.885","72.63K","-0.17%"
"09/05/2017","17.941","17.880","18.090","17.835","129.19K","0.00%"
"09/04/2017","17.941","17.880","18.090","17.835","101.15K","0.70%"
"09/01/2017","17.816","17.660","17.825","17.505","101.15K","1.37%"
"08/31/2017","17.575","17.510","17.695","17.340","81.51K","0.41%"
"08/30/2017","17.503","17.440","17.555","17.370","88.59K","-0.07%"
"08/29/2017","17.516","17.610","17.755","17.345","84.98K","-0.07%"
"08/28/2017","17.529","17.100","17.565","17.100","56.19K","2.32%"
"08/25/2017","17.132","17.035","17.260","16.800","43.79K","0.50%"
"08/24/2017","17.046","17.175","17.180","16.895","44.24K","-0.47%"
"08/23/2017","17.126","17.065","17.185","16.990","23.78K","0.39%"
"08/22/2017","17.060","17.090","17.185","16.945","17.72K","-0.21%"
"08/21/2017","17.096","17.000","17.205","16.920","23.19K","0.05%"
"08/18/2017","17.087","17.125","17.405","16.935","14.33K","-0.31%"
"08/17/2017","17.140","17.125","17.130","17.125","9.75K","0.67%"
"08/16/2017","17.026","16.725","17.220","16.700","10.84K","1.34%"
"08/15/2017","16.801","17.100","17.100","16.645","10.61K","-2.37%"
"08/14/2017","17.208","17.225","17.305","17.010","6.43K","0.30%"
"08/11/2017","17.156","17.205","17.280","16.965","13.24K","0.02%"
"08/10/2017","17.152","17.025","17.325","16.940","19.90K","1.20%"
"08/09/2017","16.948","16.520","17.030","16.520","14.98K","2.87%"
"08/08/2017","16.475","16.335","16.545","16.300","13.46K","0.83%"
"08/07/2017","16.339","16.345","16.365","16.190","13.48K","-0.03%"
"08/04/2017","16.344","16.765","16.845","16.265","12.59K","-2.28%"
"08/03/2017","16.725","16.675","16.770","16.520","6.88K","-0.62%"
"08/02/2017","16.830","16.790","17.000","16.555","7.98K","-0.19%"
"08/01/2017","16.862","16.910","16.935","16.690","7.50K","-0.13%"
"07/31/2017","16.884","16.840","16.965","16.770","8.62K","0.54%"
"07/28/2017","16.793","16.660","16.840","16.600","3.19K","0.74%"
"07/27/2017","16.670","16.725","16.905","16.645","5.98K","0.69%"
"07/26/2017","16.556","16.570","16.775","16.390","3.24K","0.28%"
"07/25/2017","16.510","16.425","16.550","16.210","0.05K","0.60%"
"07/24/2017","16.411","16.480","16.490","16.380","0.10K","-0.28%"
"07/21/2017","16.457","16.280","16.510","16.280","59.69K","0.69%"
"07/20/2017","16.345","16.250","16.395","16.110","84.81K","0.29%"
"07/19/2017","16.297","16.265","16.345","16.125","81.90K","0.18%"
"07/18/2017","16.268","16.080","16.310","16.060","91.04K","1.05%"
"07/17/2017","16.099","15.990","16.170","15.935","78.61K","1.04%"
"07/14/2017","15.933","15.660","16.070","15.575","92.37K","1.54%"
"07/13/2017","15.691","15.875","15.955","15.660","76.09K","-1.23%"
"07/12/2017","15.887","15.810","15.995","15.710","96.48K","0.90%"
"07/11/2017","15.745","15.640","15.830","15.425","96.43K","0.74%"
"07/10/2017","15.629","15.580","15.705","15.145","125.08K","1.32%"
"07/07/2017","15.425","16.025","16.140","15.320","156.69K","-3.49%"
"07/06/2017","15.983","16.055","16.080","15.910","68.31K","0.55%"
"07/05/2017","15.896","16.135","16.190","15.850","138.59K","0.00%"
"07/04/2017","15.896","16.135","16.190","15.850","138.59K","-1.22%"
"07/03/2017","16.092","16.635","16.645","16.075","94.30K","-3.22%"
"06/30/2017","16.627","16.635","16.705","16.505","71.27K","-0.16%"
"06/29/2017","16.654","16.835","16.915","16.615","97.14K","-0.63%"
"06/28/2017","16.759","16.680","16.850","16.680","0.55K","0.89%"
"06/27/2017","16.611","16.585","16.735","16.530","0.22K","0.12%"
"06/26/2017","16.591","16.725","16.725","16.280","0.43K","-0.50%"
"06/23/2017","16.675","16.575","16.780","16.575","0.11K","0.82%"
"06/22/2017","16.540","16.455","16.665","16.455","0.16K","0.84%"
"06/21/2017","16.403","16.490","16.495","16.330","0.73K","-0.26%"
"06/20/2017","16.446","16.540","16.620","16.390","0.08K","-0.52%"
"06/19/2017","16.532","16.680","16.685","16.500","0.05K","-0.94%"
"06/16/2017","16.689","16.775","16.805","16.685","0.05K","-0.35%"
"06/15/2017","16.747","17.025","17.025","16.670","0.08K","-2.46%"
"06/14/2017","17.170","16.935","17.330","16.920","0.04K","2.20%"
"06/13/2017","16.801","16.850","16.850","16.745","0.03K","-1.05%"
"06/12/2017","16.979","17.180","17.180","16.960","0.02K","-1.62%"
"06/09/2017","17.259","17.450","17.450","17.220","0.02K","-1.09%"
"06/08/2017","17.450","17.665","17.665","17.395","0.01K","-1.17%"
"06/07/2017","17.656","17.720","17.720","17.580","0.02K","-0.51%"
"06/06/2017","17.746","17.690","17.725","17.690","0.02K","0.73%"
"06/05/2017","17.617","17.580","17.600","17.580","0.01K","0.10%"
"06/02/2017","17.600","17.250","17.645","17.200","4.79K","1.41%"
"06/01/2017","17.356","17.390","17.430","17.060","5.82K","-0.72%"
"05/31/2017","17.481","17.435","17.495","17.300","4.05K","-0.12%"
"05/30/2017","17.502","17.425","17.540","17.280","5.73K","0.43%"
"05/29/2017","17.427","17.340","17.465","17.205","75.85K","0.17%"
"05/26/2017","17.398","17.210","17.450","17.185","4.16K","0.76%"
"05/25/2017","17.266","17.290","17.325","17.200","4.31K","0.45%"
"05/24/2017","17.189","17.120","17.295","16.970","3.94K","-0.12%"
"05/23/2017","17.210","17.230","17.360","17.110","4.67K","-0.30%"
"05/22/2017","17.262","16.930","17.270","16.915","2.51K","2.34%"
"05/19/2017","16.867","16.715","16.935","16.685","3.62K","0.75%"
"05/18/2017","16.742","16.965","17.000","16.510","10.47K","-1.39%"
"05/17/2017","16.978","16.930","17.100","16.825","7.71K","0.95%"
"05/16/2017","16.818","16.695","16.930","16.695","1.45K","0.88%"
"05/15/2017","16.672","16.530","16.880","16.525","1.32K","1.22%"
"05/12/2017","16.471","16.400","16.535","16.380","3.01K","0.84%"
"05/11/2017","16.334","16.250","16.460","16.250","4.90K","0.35%"
"05/10/2017","16.277","16.260","16.370","16.220","6.24K","0.87%"
"05/09/2017","16.136","16.295","16.365","16.125","3.20K","-1.18%"
"05/08/2017","16.328","16.325","16.520","16.320","1.16K","-0.10%"
"05/05/2017","16.344","16.420","16.590","16.310","1.79K","-0.18%"
"05/04/2017","16.373","16.550","16.660","16.300","1.62K","-1.46%"
"05/03/2017","16.616","16.920","16.965","16.485","2.96K","-1.69%"
"05/02/2017","16.902","16.960","17.070","16.875","4.56K","-0.07%"
"05/01/2017","16.913","17.300","17.350","16.890","5.06K","-2.44%"
"04/28/2017","17.336","17.360","17.515","17.265","2.04K","-0.41%"
"04/27/2017","17.408","17.600","17.600","17.355","3.07K","-0.13%"
"04/26/2017","17.431","17.650","17.695","17.355","67.57K","-1.29%"
"04/25/2017","17.659","17.990","18.050","17.590","61.72K","-1.52%"
"04/24/2017","17.932","18.035","18.035","17.625","46.78K","-0.03%"
"04/21/2017","17.937","18.095","18.095","17.865","42.18K","-0.89%"
"04/20/2017","18.098","18.220","18.295","17.920","41.78K","-0.78%"
"04/19/2017","18.240","18.375","18.395","18.165","22.21K","-0.60%"
"04/18/2017","18.350","18.500","18.510","18.145","36.12K","-1.29%"
"04/17/2017","18.590","18.650","18.725","18.450","12.42K","0.43%"
"04/13/2017","18.510","18.510","18.605","18.415","83.59K","1.15%"
"04/12/2017","18.300","18.350","18.585","18.245","77.03K","0.25%"
"04/11/2017","18.254","17.950","18.345","17.910","80.61K","1.89%"
"04/10/2017","17.915","17.930","18.025","17.735","72.88K","-1.30%"
"04/07/2017","18.151","18.250","18.490","17.865","118.60K","-0.52%"
"04/06/2017","18.246","18.295","18.355","18.165","50.60K","0.32%"
"04/05/2017","18.187","18.320","18.325","18.145","74.38K","-0.74%"
"04/04/2017","18.323","18.305","18.430","18.210","49.05K","0.61%"
"04/03/2017","18.212","18.265","18.290","18.090","47.76K","-0.24%"
"03/31/2017","18.256","18.135","18.290","18.060","53.64K","0.27%"
"03/30/2017","18.206","18.250","18.315","18.070","63.77K","-0.25%"
"03/29/2017","18.252","18.205","18.275","18.055","58.01K","0.00%"
"03/28/2017","18.252","18.120","18.260","18.025","72.06K","0.80%"
"03/27/2017","18.108","17.805","18.150","17.780","59.65K","2.03%"
"03/24/2017","17.748","17.595","17.800","17.540","42.18K","0.88%"
"03/23/2017","17.593","17.555","17.710","17.525","51.80K","0.09%"
"03/22/2017","17.578","17.565","17.605","17.460","42.98K","-0.03%"
"03/21/2017","17.583","17.445","17.620","17.340","56.00K","0.83%"
"03/20/2017","17.438","17.425","17.475","17.365","29.24K","0.14%"
"03/17/2017","17.413","17.340","17.425","17.230","39.67K","0.48%"
"03/16/2017","17.330","17.345","17.585","17.255","77.18K","2.41%"
"03/15/2017","16.923","16.890","17.370","16.825","72.91K","0.00%"
"03/14/2017","16.923","16.985","17.065","16.875","48.42K","-0.29%"
"03/13/2017","16.972","17.050","17.160","16.965","49.02K","0.29%"
"03/10/2017","16.923","16.980","17.105","16.855","75.85K","-0.66%"
"03/09/2017","17.036","17.255","17.310","16.955","67.23K","-1.51%"
"03/08/2017","17.298","17.520","17.570","17.240","59.44K","-1.36%"
"03/07/2017","17.536","17.800","17.820","17.495","55.27K","-1.33%"
"03/06/2017","17.773","17.990","17.995","17.735","49.10K","0.19%"
"03/03/2017","17.740","17.800","18.010","17.660","81.26K","-0.05%"
"03/02/2017","17.748","18.465","18.480","17.705","98.44K","-4.01%"
"03/01/2017","18.489","18.360","18.510","18.270","77.48K","0.11%"
"02/28/2017","18.469","18.315","18.510","18.280","63.46K","0.28%"
"02/27/2017","18.417","18.420","18.540","18.265","70.99K","0.06%"
"02/24/2017","18.406","18.225","18.460","18.210","59.07K","1.60%"
"02/23/2017","18.117","18.000","18.210","17.925","98.98K","0.93%"
"02/22/2017","17.950","17.960","18.040","17.905","73.45K","-0.50%"
"02/21/2017","18.040","18.020","18.100","17.860","0.13K","0.22%"
"02/20/2017","18.001","17.995","18.070","17.815","108.79K","-0.16%"
"02/17/2017","18.030","18.075","18.095","17.970","54.20K","-0.24%"
"02/16/2017","18.074","17.970","18.140","17.935","73.03K","0.62%"
"02/15/2017","17.963","17.955","17.990","17.755","71.90K","0.41%"
"02/14/2017","17.889","17.810","18.090","17.730","78.31K","0.38%"
"02/13/2017","17.821","17.940","18.015","17.755","59.33K","-0.62%"
"02/10/2017","17.933","17.640","18.020","17.545","90.40K","1.08%"
"02/09/2017","17.741","17.780","17.845","17.615","65.79K","0.20%"
"02/08/2017","17.705","17.700","17.875","17.620","66.25K","-0.29%"
"02/07/2017","17.756","17.740","17.795","17.560","55.46K","0.36%"
"02/06/2017","17.693","17.520","17.760","17.460","46.83K","1.22%"
"02/03/2017","17.479","17.485","17.540","17.260","65.77K","0.29%"
"02/02/2017","17.429","17.565","17.745","17.415","63.07K","-0.12%"
"02/01/2017","17.450","17.570","17.665","17.360","66.31K","-0.53%"
"01/31/2017","17.543","17.130","17.635","17.105","73.62K","2.28%"
"01/30/2017","17.152","17.170","17.295","17.080","57.16K","0.09%"
"01/27/2017","17.136","16.800","17.260","16.635","64.59K","1.70%"
"01/26/2017","16.850","17.010","17.050","16.680","53.18K","-0.77%"
"01/25/2017","16.980","17.110","17.130","16.780","63.42K","-1.19%"
"01/24/2017","17.185","17.250","17.310","17.025","51.74K","-0.01%"
"01/23/2017","17.186","17.120","17.285","17.075","51.76K","0.90%"
"01/20/2017","17.032","17.025","17.195","16.840","64.63K","0.18%"
"01/19/2017","17.002","17.075","17.125","16.745","79.09K","-1.57%"
"01/18/2017","17.274","17.230","17.360","17.060","59.04K","0.73%"
"01/17/2017","17.148","16.845","17.245","16.805","89.80K","0.00%"
"01/16/2017","17.148","16.845","17.245","16.805","89.80K","2.28%"
"01/13/2017","16.765","16.805","16.855","16.610","60.84K","-0.36%"
"01/12/2017","16.825","16.770","17.020","16.755","63.04K","-0.02%"
"01/11/2017","16.828","16.840","16.905","16.560","82.62K","-0.12%"
"01/10/2017","16.848","16.615","16.955","16.575","69.88K","0.99%"
"01/09/2017","16.683","16.520","16.735","16.455","46.50K","0.99%"
"01/06/2017","16.519","16.635","16.715","16.260","68.14K","-0.71%"
"01/05/2017","16.637","16.495","16.760","16.455","67.64K","0.51%"
"01/04/2017","16.552","16.345","16.570","16.300","52.45K","0.87%"
"01/03/2017","16.409","15.970","16.550","15.935","81.14K","2.63%"
